moteid,temperature,humidity,light,voltage,dtime
35.0,17.852,44.7137,0.92,2.58226,2004-03-02 03:34:30.930721
30.0,16.7152,45.7695,0.92,2.62796,2004-03-02 04:02:23.750057
30.0,25.8194,29.5784,1847.36,2.76242,2004-02-28 14:27:48.914581
23.0,20.9292,28.1875,235.52,2.65143,2004-03-02 23:56:59.608661
35.0,20.9782,35.7839,1435.2,2.63964,2004-02-28 08:37:47.541101
10.0,22.3208,30.0401,279.68,2.66332,2004-03-02 16:18:02.733318
16.0,22.7912,30.6779,1847.36,2.62796,2004-03-02 13:28:09.759207
19.0,24.859,36.9559,209.76,2.7244,2004-03-01 14:55:08.005344
17.0,22.8206,28.9731,713.92,2.60491,2004-03-02 13:54:39.301070
16.0,18.1558,45.3413,1.38,2.60491,2004-02-29 21:25:53.148924
30.0,18.1852,43.0524,1729.6,2.66332,2004-02-29 08:19:19.205708
6.0,23.1342,33.6302,1258.56,2.63964,2004-03-02 10:35:06.675436
8.0,18.244,40.6018,108.56,2.67532,2004-02-29 02:32:20.719773
48.0,17.8814,45.0112,0.92,2.66332,2004-02-29 22:16:21.112486
20.0,17.5286,43.7186,0.92,2.67532,2004-02-29 01:31:49.614677
7.0,20.057,40.3652,16.56,2.67532,2004-03-01 22:17:58.223914
19.0,20.8802,39.2803,143.52,2.67532,2004-03-01 21:48:57.973485
24.0,19.028,40.2299,2.3,2.69964,2004-02-28 22:37:18.262143
38.0,26.1232,28.4735,964.16,2.67532,2004-03-02 08:46:36.867619
14.0,21.8602,36.4741,165.6,2.73696,2004-02-28 17:01:18.132678
45.0,16.5192,40.6018,165.6,2.65143,2004-02-28 05:48:16.521329
46.0,16.4996,48.2218,1.84,2.47467,2004-03-01 04:28:00.770761
26.0,15.2844,50.9309,7.36,2.63964,2004-02-29 04:55:19.590234
1.0,24.4376,27.3991,235.52,2.71196,2004-03-02 14:35:16.868012
27.0,17.5384,46.9505,71.76,2.65143,2004-03-01 02:17:50.694621
42.0,17.6168,43.0524,3.68,2.66332,2004-02-28 23:40:22.337755
1.0,24.2318,31.772,338.56,2.71196,2004-03-02 08:51:07.860353
18.0,20.0472,40.6018,13.8,2.49546,2004-02-29 17:41:52.539575
20.0,23.7908,35.9567,323.84,2.71196,2004-03-01 09:15:57.574978
51.0,20.449,38.5993,0.46,2.69964,2004-02-28 19:22:47.893510
22.0,19.0182,39.9591,5.52,2.61639,2004-02-28 22:51:48.841521
22.0,29.367,28.4735,456.32,2.76242,2004-03-01 12:36:26.586131
4.0,23.9966,30.1111,235.52,2.67532,2004-03-02 13:22:11.312687
42.0,17.7736,45.3083,150.88,2.63964,2004-03-01 23:28:30.318695
21.0,26.6818,27.0398,507.84,2.7244,2004-03-02 07:29:27.553737
25.0,22.7716,35.9221,1729.6,2.69964,2004-02-29 13:31:50.385846
47.0,17.7932,43.0524,0.46,2.66332,2004-02-29 00:18:55.860949
6.0,20.449,40.8043,920.0,2.62796,2004-02-29 12:52:00.245831
17.0,22.3502,39.9591,90.16,2.60491,2004-03-01 18:35:36.276915
43.0,16.284000000000002,49.6135,26.68,2.62796,2004-03-01 06:31:41.458138
14.0,20.7332,29.9336,93.84,2.68742,2004-03-02 21:17:25.353104
19.0,24.0358,35.1609,121.44,2.71196,2004-03-01 09:50:34.067746
48.0,18.8026,42.7853,507.84,2.67532,2004-02-29 10:58:28.066690
13.0,17.1562,44.6475,1.38,2.63964,2004-02-29 02:53:50.756715
26.0,20.0668,31.4549,114.08,2.62796,2004-03-02 23:30:29.753522
8.0,22.7324,28.3305,1847.36,2.69964,2004-03-02 14:43:42.045185
19.0,16.774,44.9121,0.46,2.65143,2004-02-29 04:34:54.519766
45.0,18.93,41.1751,625.6,2.67532,2004-02-29 10:26:23.421496
41.0,24.7316,34.4317,250.24,2.69964,2004-03-01 10:24:54.828664
23.0,28.534,30.182,368.0,2.74963,2004-03-01 12:10:57.947934
24.0,22.6246,34.2577,250.24,2.73696,2004-02-28 17:09:18.009304
45.0,16.5192,47.9292,0.92,2.62796,2004-03-01 03:10:55.871095
20.0,22.5854,30.1111,34.04,2.69964,2004-03-02 19:06:24.329115
29.0,27.7892,23.2705,478.4,2.73696,2004-03-02 14:06:24.208663
53.0,22.9676,36.0948,1847.36,2.71196,2004-02-28 14:30:49.918872
33.0,25.2216,36.3707,279.68,2.73696,2004-03-01 12:16:01.834274
45.0,17.9206,44.4157,75.44,2.65143,2004-02-29 22:04:54.893775
37.0,26.4564,31.4197,1081.92,2.76242,2004-02-28 12:55:47.969375
19.0,21.3604,39.5521,250.24,2.68742,2004-02-29 14:00:19.455649
30.0,22.1738,40.6355,382.72,2.68742,2004-03-01 10:34:52.310783
36.0,19.6748,47.6687,75.44,2.65143,2004-03-01 17:57:52.753200
38.0,20.0472,38.497,180.32,2.65143,2004-02-28 20:24:18.253021
47.0,17.1268,41.5789,655.04,2.66332,2004-02-28 03:48:16.860111
37.0,20.694000000000006,40.7031,195.04,2.69964,2004-02-28 21:09:51.553250
52.0,15.9116,48.0593,0.92,2.59354,2004-03-02 01:06:39.004392
45.0,16.5388,44.5813,0.92,2.65143,2004-02-29 04:44:21.425221
13.0,17.6168,43.4524,1.84,2.65143,2004-02-28 01:42:16.561831
35.0,18.3224,46.164,165.6,2.59354,2004-03-01 01:37:52.618284
23.0,17.4894,42.4509,0.92,2.62796,2004-03-02 04:06:47.033819
39.0,19.6258,43.2525,158.24,2.67532,2004-02-29 18:15:22.701144
4.0,20.2628,38.8379,97.52,2.65143,2004-02-28 22:33:23.189615
20.0,24.0946,32.0183,1081.92,2.74963,2004-02-28 11:02:17.202842
49.0,23.8202,30.9608,397.44,2.68742,2004-03-02 08:14:24.976401
47.0,19.9688,29.1869,655.04,2.63964,2004-03-02 23:24:59.448848
44.0,26.8386,28.5806,713.92,2.7244,2004-03-02 09:44:50.420121
23.0,20.9978,28.1875,235.52,2.65143,2004-03-02 23:42:58.305801
29.0,18.244,39.9929,180.32,2.67532,2004-02-28 02:48:16.133024
18.0,27.015,27.8294,456.32,2.54901,2004-03-02 08:46:26.889990
11.0,17.0876,46.4593,0.46,2.61639,2004-03-02 01:29:03.763690
43.0,16.4408,49.1292,26.68,2.62796,2004-03-01 05:45:29.938792
19.0,18.3812,43.7186,39.56,2.65143,2004-03-01 00:35:30.434209
46.0,18.0382,44.846,1.84,2.49546,2004-02-29 21:29:52.163114
16.0,17.46,46.9178,1.38,2.58226,2004-03-01 02:06:50.496253
25.0,16.5584,43.7186,0.46,2.62796,2004-03-02 05:37:53.927299
4.0,22.3894,35.5764,187.68,2.69964,2004-02-28 16:31:18.180441
51.0,15.1276,48.5788,0.46,2.60491,2004-03-02 05:32:04.540300
42.0,21.2232,38.9401,64.4,2.67532,2004-03-01 07:59:54.519035
41.0,20.9782,43.4524,121.44,2.66332,2004-03-01 19:00:31.186598
43.0,24.0456,31.7368,655.04,2.73696,2004-02-28 16:05:50.369833
31.0,16.6466,49.1938,121.44,2.63964,2004-03-01 05:48:51.419175
46.0,22.0464,31.1727,684.48,2.48502,2004-03-02 15:29:41.800434
13.0,18.3224,42.7185,1.84,2.65143,2004-02-28 23:54:19.252662
24.0,17.019000000000002,43.6521,0.92,2.65143,2004-03-02 03:30:22.920258
33.0,18.5772,40.1622,97.52,2.68742,2004-02-29 01:29:51.961583
40.0,25.9174,29.5428,1435.2,2.74963,2004-02-28 12:56:18.686269
45.0,22.2032,29.4005,684.48,2.67532,2004-03-02 18:30:46.246775
3.0,17.754,39.5181,46.92,2.67532,2004-02-28 06:07:17.148787
9.0,25.8292,34.536,831.68,2.80151,2004-03-01 15:52:28.257987
8.0,19.5866,42.0489,1.38,2.67532,2004-03-01 22:09:40.736769
37.0,26.574,31.3139,1081.92,2.76242,2004-02-28 13:11:48.423018
1.0,19.3024,41.7805,45.08,2.67532,2004-02-29 18:35:23.459345
8.0,17.8912,40.4328,108.56,2.68742,2004-02-28 04:13:16.626937
24.0,17.1562,46.7215,121.44,2.65143,2004-03-01 03:06:21.495428
37.0,19.1554,45.2093,195.04,2.67532,2004-02-29 22:13:23.189341
24.0,21.9092,28.0443,143.52,2.68742,2004-03-02 21:05:24.828460
26.0,18.5674,43.1525,1023.04,2.66332,2004-02-29 08:24:49.706629
48.0,17.7834,43.6521,368.0,2.66332,2004-02-29 09:33:23.552633
9.0,19.371,38.9401,1847.36,2.76242,2004-02-28 09:28:17.969475
43.0,18.1852,44.4157,309.12,2.65143,2004-02-29 21:45:02.811345
1.0,20.008,40.2976,39.56,2.67532,2004-03-01 22:15:29.943525
21.0,21.4192,36.3707,128.8,2.69964,2004-02-28 18:42:21.403763
41.0,21.5956,36.1293,75.44,2.69964,2004-02-28 17:52:50.070932
24.0,22.7324,34.1184,294.4,2.7244,2004-02-28 16:59:49.121978
29.0,20.6548,40.4666,264.96,2.67532,2004-02-29 16:14:50.555038
51.0,17.9304,44.7467,2.3,2.65143,2004-02-29 22:07:50.163475
34.0,19.7728,49.678,507.84,2.65143,2004-03-01 12:32:54.143968
10.0,20.6548,41.5116,28.52,2.66332,2004-03-01 20:18:59.909697
27.0,22.7618,34.9528,97.52,2.73696,2004-02-28 17:16:18.228716
2.0,21.5956,37.4365,136.16,2.68742,2004-02-28 17:45:19.726534
3.0,25.79,34.8139,180.32,2.73696,2004-03-01 13:54:29.650529
10.0,20.6744,38.8039,53.36,2.69964,2004-02-28 18:46:49.029900
6.0,17.7148,43.1191,114.08,2.61639,2004-02-29 06:30:18.887702
46.0,18.3812,44.6475,53.36,2.49546,2004-02-29 19:41:23.638096
37.0,20.6254,40.56800000000001,195.04,2.69964,2004-02-28 21:18:18.770787
10.0,17.95,42.6516,53.36,2.65143,2004-02-29 04:07:53.483162
52.0,23.0068,35.2995,172.96,2.69964,2004-02-28 16:38:47.476593
11.0,25.3784,37.162,596.16,2.71196,2004-03-01 13:46:32.299839
10.0,17.5972,44.2499,53.36,2.65143,2004-02-29 05:50:21.150546
46.0,16.8622,44.6806,1.38,2.45421,2004-03-02 02:12:43.952918
34.0,19.2632,40.7706,60.72,2.67532,2004-02-28 21:40:21.190491
35.0,20.4784,40.2976,172.96,2.63964,2004-02-28 20:53:21.325879
36.0,20.8508,32.3698,75.44,2.65143,2004-03-02 21:41:27.825675
17.0,20.8214,37.8477,382.72,2.59354,2004-02-29 09:52:51.770457
14.0,24.1926,39.1783,235.52,2.73696,2004-03-01 14:05:29.428682
24.0,30.0432,19.3663,1317.44,2.77533,2004-03-02 14:17:24.400441
50.0,22.0072,37.0933,441.6,2.71196,2004-02-28 17:16:50.667683
39.0,23.9476,34.536,338.56,2.69964,2004-03-02 10:25:02.390373
46.0,19.861,28.6163,86.48,2.4644,2004-03-02 23:41:25.865544
31.0,26.868,31.2433,150.88,2.74963,2004-03-01 17:59:33.121793
26.0,16.9798,45.1763,0.92,2.62796,2004-03-02 04:08:23.306523
12.0,19.7336,39.8235,1847.36,2.67532,2004-02-28 11:30:47.909971
24.0,18.4008,43.2525,128.8,2.67532,2004-02-29 22:32:50.367739
40.0,19.3514,42.317,136.16,2.66332,2004-03-01 22:24:05.445875
11.0,16.774,49.2585,2.3,2.51661,2004-03-01 04:39:31.848140
20.0,17.2248,44.4488,0.92,2.67532,2004-02-29 02:09:18.584177
2.0,19.4788,39.6878,121.44,2.66332,2004-02-28 01:26:46.606579
18.0,23.4674,32.2644,478.4,2.50599,2004-03-02 11:10:01.143932
38.0,19.9688,41.7805,187.68,2.63964,2004-03-01 21:14:54.093843
26.0,22.752,35.4726,1081.92,2.69964,2004-02-29 10:52:19.642859
37.0,19.2926,44.846,195.04,2.66332,2004-02-29 21:08:20.163750
48.0,20.2726,46.0655,412.16,2.67532,2004-03-01 16:56:06.211603
33.0,21.0076,29.8271,101.2,2.67532,2004-03-02 21:09:54.791351
24.0,31.8268,20.4776,1435.2,2.80151,2004-03-02 09:43:38.466413
33.0,20.8704,29.9691,101.2,2.67532,2004-03-02 21:31:29.638781
21.0,21.5368,38.6675,136.16,2.68742,2004-03-01 20:51:52.967030
4.0,20.8802,40.2976,60.72,2.62796,2004-03-01 21:15:52.291761
18.0,16.6956,40.7368,2.3,2.48502,2004-02-28 05:58:46.690432
48.0,15.5196,47.8641,0.46,2.62796,2004-03-02 05:17:04.960889
39.0,22.5756,31.6664,172.96,2.68742,2004-03-02 17:27:19.725313
10.0,20.8116,33.0709,30.36,2.65143,2004-03-02 19:10:25.649438
31.0,22.556,29.8626,86.48,2.69964,2004-03-02 18:22:54.663684
21.0,17.0582,42.7853,3.68,2.63964,2004-03-02 05:00:45.841575
43.0,25.251,30.2529,743.36,2.73696,2004-02-28 15:03:17.350435
3.0,18.2734,44.3825,48.76,2.65143,2004-03-01 02:42:50.657168
51.0,17.7932,44.846,0.46,2.65143,2004-02-29 22:39:31.279913
35.0,24.3004,33.4905,1258.56,2.63964,2004-03-02 08:44:28.505111
31.0,18.7046,44.0508,136.16,2.65143,2004-02-29 19:01:20.795639
37.0,20.7136,43.5855,264.96,2.68742,2004-02-29 16:36:56.206431
42.0,24.2906,31.3844,1258.56,2.73696,2004-02-28 11:51:47.068816
3.0,22.213,30.3238,97.52,2.68742,2004-03-02 17:10:32.198686
22.0,21.7328,36.0948,104.88,2.7244,2004-02-28 17:50:48.362258
33.0,20.6646,40.5004,97.52,2.68742,2004-03-01 20:23:58.176690
22.0,23.0362,27.5426,53.36,2.68742,2004-03-02 18:31:11.924837
7.0,21.8504,38.2239,101.2,2.69964,2004-03-01 18:31:56.112348
4.0,25.937,29.7561,250.24,2.69964,2004-03-02 09:56:50.371629
41.0,21.8112,32.7557,1552.96,2.68742,2004-02-28 09:38:47.291270
29.0,27.4756,29.7916,187.68,2.73696,2004-03-01 17:52:52.351663
11.0,20.1354,33.0009,4.14,2.56,2004-03-02 18:33:30.633081
45.0,24.0064,31.1727,478.4,2.69964,2004-03-02 07:48:39.188775
7.0,18.5478,40.4666,0.92,2.65143,2004-03-02 05:22:24.961572
31.0,17.9304,45.3743,136.16,2.65143,2004-02-29 22:56:50.992649
30.0,27.2796,27.6144,1847.36,2.77533,2004-02-28 13:50:17.974157
37.0,17.4012,46.2953,0.46,2.60491,2004-03-02 05:19:32.863023
8.0,19.9002,31.772,1.38,2.66332,2004-03-02 21:53:54.734626
27.0,26.525,33.979,114.08,2.73696,2004-03-01 14:50:22.632392
24.0,20.841,37.3679,507.84,2.69964,2004-02-29 09:54:56.984717
20.0,24.41800000000001,31.9128,1258.56,2.71196,2004-03-02 10:43:11.109226
49.0,24.2318,32.5102,1258.56,2.7244,2004-02-28 14:31:18.468756
1.0,21.919,38.7016,82.8,2.68742,2004-03-01 09:35:28.449350
22.0,27.456,25.5249,655.04,2.73696,2004-03-02 10:42:06.008375
23.0,21.2918,36.5085,235.52,2.68742,2004-02-28 19:48:20.089547
7.0,25.5254,33.1059,143.52,2.7244,2004-03-01 17:07:03.924040
3.0,25.7606,29.8981,353.28,2.7244,2004-03-02 10:01:39.788938
41.0,17.362000000000002,46.9505,45.08,2.62796,2004-03-01 01:22:20.579747
24.0,16.6172,40.4328,397.44,2.67532,2004-02-28 07:10:46.614623
47.0,21.233,34.536,1847.36,2.66332,2004-03-02 12:22:52.976442
54.0,20.4588,42.317,478.4,2.65143,2004-03-01 09:17:57.232290
44.0,16.0782,49.9357,2.3,2.62796,2004-03-01 03:50:07.325687
45.0,16.8034,47.5057,0.92,2.63964,2004-03-01 01:46:57.936507
12.0,19.812,44.084,1140.8,2.67532,2004-02-29 14:53:49.769965
30.0,16.4408,43.1525,104.88,2.66332,2004-02-28 06:02:46.544297
40.0,18.7144,42.7519,136.16,2.65143,2004-03-02 00:08:55.624396
29.0,21.8112,38.9401,264.96,2.67532,2004-03-01 09:14:52.143357
20.0,20.1256,30.8194,35.88,2.66332,2004-03-02 23:09:25.364841
13.0,22.5364,30.6071,861.12,2.66332,2004-03-02 13:09:44.727846
35.0,19.3808,41.1078,165.6,2.62796,2004-02-29 00:08:21.089302
45.0,17.7638,38.6675,772.8,2.66332,2004-02-28 08:23:16.669998
26.0,25.594,28.402,1847.36,2.74963,2004-02-28 10:02:16.995117
24.0,20.5078,28.7591,143.52,2.67532,2004-03-02 23:53:30.572774
16.0,19.7336,43.1858,45.08,2.61639,2004-03-01 21:27:06.024226
11.0,20.2628,32.3698,7.36,2.57108,2004-03-02 18:31:20.393562
50.0,18.9398,43.7518,32.2,2.65143,2004-03-01 20:10:11.229734
46.0,18.8908,44.1836,53.36,2.50599,2004-02-29 18:11:23.594674
19.0,21.6544,27.9011,143.52,2.66332,2004-03-02 21:25:56.274670
18.0,19.1848,41.5453,4.14,2.48502,2004-02-29 21:12:51.112185
51.0,18.685,42.9189,50.6,2.65143,2004-03-01 21:54:24.350131
35.0,22.262,43.519,294.4,2.62796,2004-03-01 15:30:32.607493
7.0,18.7144,40.0268,97.52,2.66332,2004-02-29 02:24:18.495772
20.0,24.3984,29.7561,890.56,2.71196,2004-03-02 11:59:23.643579
22.0,20.9292,40.2299,264.96,2.68742,2004-02-29 15:42:20.318250
24.0,22.7618,34.8139,1023.04,2.71196,2004-02-29 11:53:19.775135
24.0,17.4208,46.2297,121.44,2.65143,2004-03-01 01:49:52.683277
41.0,18.048,44.7467,45.08,2.63964,2004-02-29 22:22:02.424187
43.0,20.9782,39.7557,338.56,2.68742,2004-02-29 14:27:56.844221
53.0,15.9214,46.0655,8.28,2.65143,2004-02-28 01:41:16.699561
1.0,23.8594,28.2948,143.52,2.69964,2004-03-02 15:52:10.423097
20.0,28.4556,25.9226,1847.36,2.73696,2004-03-02 08:13:53.925009
1.0,20.2432,30.1111,39.56,2.66332,2004-03-02 23:07:24.907307
45.0,23.7516,35.5072,235.52,2.71196,2004-03-01 09:47:03.948768
46.0,18.3126,38.8379,441.6,2.47467,2004-02-28 09:08:47.133928
18.0,22.9088,33.8396,397.44,2.53812,2004-02-28 15:56:18.439438
41.0,24.4964,35.0568,209.76,2.69964,2004-03-01 10:53:05.518916
3.0,17.9304,42.0489,2.3,2.65143,2004-03-02 05:24:34.537863
20.0,20.449,42.0824,209.76,2.68742,2004-02-29 16:26:31.557047
52.0,23.5262,27.9727,353.28,2.66332,2004-03-02 13:20:31.514007
43.0,19.1456,39.586,478.4,2.66332,2004-02-29 08:40:23.519227
42.0,15.1962,48.7084,16.56,2.60491,2004-03-02 06:51:08.645602
18.0,20.939,37.1277,172.96,2.51661,2004-02-28 19:45:20.179913
22.0,17.8128,38.1213,713.92,2.67532,2004-02-28 07:25:16.511417
33.0,21.576,37.745,625.6,2.71196,2004-02-29 11:54:51.448285
31.0,20.939,31.208,150.88,2.67532,2004-03-02 21:15:54.771507
52.0,18.636,47.4731,41.4,2.62796,2004-03-01 08:49:57.461661
25.0,20.106,40.3652,264.96,2.67532,2004-02-29 17:06:58.972195
51.0,16.2546,41.9483,368.0,2.65143,2004-02-28 08:00:48.121847
22.0,18.7144,40.8381,82.8,2.61639,2004-03-02 00:41:08.471957
1.0,17.4796,45.5061,41.4,2.65143,2004-03-01 05:24:50.809369
49.0,20.8802,41.1751,43.24,2.65143,2004-03-01 19:06:29.598031
43.0,24.0162,28.9731,294.4,2.69964,2004-03-02 15:49:32.357138
14.0,21.8112,36.6118,150.88,2.73696,2004-02-28 17:12:18.839306
20.0,15.9116,51.5382,26.68,2.62796,2004-03-01 06:46:00.307513
43.0,18.3714,44.0176,323.84,2.65143,2004-02-29 20:50:50.217099
45.0,16.8524,47.3752,0.92,2.63964,2004-03-01 01:40:50.498234
7.0,17.8716,42.7185,97.52,2.66332,2004-02-29 05:50:22.132796
22.0,27.113000000000003,30.7486,338.56,2.73696,2004-03-01 11:15:36.285412
8.0,20.8606,31.6312,684.48,2.67532,2004-03-02 17:39:38.040570
9.0,20.2236,37.9845,537.28,2.7244,2004-03-02 07:16:26.702725
24.0,25.9468,26.9679,1847.36,2.76242,2004-02-28 10:44:46.877883
20.0,19.3122,41.5116,18.4,2.69964,2004-02-28 22:16:54.259637
29.0,27.8676,31.5959,368.0,2.74963,2004-03-01 14:30:51.731165
37.0,18.2538,47.4405,187.68,2.65143,2004-03-01 02:53:25.874898
3.0,17.7246,45.572,50.6,2.63964,2004-03-01 06:42:04.779485
1.0,21.4094,39.1443,104.88,2.68742,2004-03-01 09:13:59.433621
47.0,23.0852,34.3273,1847.36,2.71196,2004-02-28 12:17:48.326871
6.0,20.2628,36.4741,1258.56,2.65143,2004-02-28 09:43:47.709993
26.0,20.057,31.3139,114.08,2.61639,2004-03-02 23:29:55.167551
3.0,19.8512,40.3314,35.88,2.67532,2004-03-01 23:32:52.698098
21.0,17.1268,39.4162,478.4,2.66332,2004-02-28 07:17:17.207827
51.0,15.1178,48.1893,1.38,2.60491,2004-03-02 06:25:36.343319
24.0,18.3714,43.3191,128.8,2.66332,2004-02-29 22:44:24.209933
43.0,17.1562,47.3426,26.68,2.63964,2004-03-01 01:52:50.496285
14.0,16.872,42.8187,0.46,2.68742,2004-02-28 02:52:16.841289
39.0,22.0072,42.7853,195.04,2.68742,2004-03-01 16:49:01.577745
12.0,17.9794,45.1103,0.46,2.65143,2004-02-29 20:52:21.239638
8.0,18.293,41.0067,121.44,2.65143,2004-03-02 07:03:00.209620
31.0,28.289,26.608,1847.36,2.74963,2004-03-02 10:17:24.123207
47.0,17.999000000000006,42.8521,0.46,2.67532,2004-02-28 23:40:52.786154
4.0,18.8124,39.3483,97.52,2.65143,2004-02-28 04:11:46.329261
18.0,23.095,28.259,180.32,2.49546,2004-03-02 18:18:24.892271
3.0,19.4004,38.8039,50.6,2.68742,2004-02-28 01:05:46.344834
44.0,23.2616,34.1184,1729.6,2.7244,2004-02-28 16:46:51.150251
16.0,21.1546,37.9503,1847.36,2.61639,2004-03-02 10:08:28.079747
46.0,17.9304,39.4162,426.88,2.47467,2004-02-28 08:56:18.694453
42.0,24.3592,31.4902,964.16,2.73696,2004-02-28 15:50:48.742060
26.0,21.6936,35.7839,1258.56,2.68742,2004-02-29 08:52:49.719059
22.0,31.1898,21.4367,964.16,2.77533,2004-03-02 09:35:17.247435
26.0,27.6324,31.1021,187.68,2.7244,2004-03-01 17:21:22.093559
38.0,21.2526,39.7557,264.96,2.65143,2004-03-01 09:26:35.396774
18.0,21.7916,28.4735,187.68,2.48502,2004-03-02 20:54:55.896165
38.0,19.3808,39.3143,180.32,2.63964,2004-02-28 22:05:18.463956
7.0,24.6728,30.7486,195.04,2.71196,2004-03-02 10:02:12.642647
7.0,20.7528,31.0314,9.2,2.66332,2004-03-02 20:45:57.758091
31.0,21.7132,40.7706,279.68,2.67532,2004-03-01 09:46:21.353023
21.0,17.4894,42.3505,3.22,2.65143,2004-02-29 02:16:23.081866
26.0,16.9504,45.2423,7.36,2.65143,2004-02-29 01:38:18.664438
10.0,19.5376,42.11600000000001,28.52,2.65143,2004-03-01 23:04:39.920755
47.0,18.9496,45.3743,114.08,2.65143,2004-02-29 17:24:30.103946
38.0,18.048,44.1836,172.96,2.61639,2004-03-01 00:07:09.424223
47.0,22.1052,36.6807,861.12,2.71196,2004-02-28 17:38:51.136996
9.0,19.714,32.159,1.84,2.7244,2004-03-02 23:35:27.920341
14.0,19.763,40.399,9.2,2.69964,2004-02-29 23:51:23.569149
12.0,23.4086,32.6154,1847.36,2.68742,2004-03-02 10:18:23.538863
40.0,20.6352,41.3771,309.12,2.68742,2004-02-29 15:40:21.655721
41.0,17.558,40.2299,368.0,2.65143,2004-02-28 04:01:16.159720
7.0,24.859,35.7839,209.76,2.71196,2004-03-01 12:26:25.260470
43.0,24.7806,28.5806,537.28,2.69964,2004-03-02 11:48:03.074124
25.0,22.7324,35.7839,1788.48,2.69964,2004-02-29 12:00:25.292394
39.0,17.8912,46.5905,150.88,2.65143,2004-03-01 02:38:50.624062
24.0,21.1252,39.62,143.52,2.69964,2004-03-01 20:44:23.134177
54.0,17.5384,33.2808,0.92,2.62796,2004-03-02 23:07:54.656908
53.0,17.7442,46.65600000000001,3.22,2.65143,2004-02-29 19:57:01.223029
7.0,20.7822,40.5004,250.24,2.67532,2004-02-29 14:54:22.089583
7.0,18.3616,39.0763,97.52,2.67532,2004-02-28 04:26:50.648334
27.0,25.153,28.5449,323.84,2.74963,2004-02-28 10:11:47.844038
26.0,22.9774,38.9742,294.4,2.69964,2004-03-01 10:12:52.224387
26.0,16.4898,46.65600000000001,7.36,2.65143,2004-02-29 02:16:19.411892
13.0,19.273,42.0824,121.44,2.66332,2004-02-28 20:56:17.697115
22.0,16.4506,44.7467,0.46,2.58226,2004-02-29 03:04:21.060290
1.0,25.0256,34.8487,93.84,2.7244,2004-03-01 15:37:54.963866
35.0,20.89,32.1941,172.96,2.60491,2004-03-02 22:27:56.477005
29.0,17.7344,40.2299,180.32,2.66332,2004-02-28 04:12:16.841453
21.0,28.9848,24.1821,323.84,2.74963,2004-03-02 08:00:53.401378
6.0,20.3706,40.3652,20.24,2.62796,2004-03-01 21:37:09.119419
12.0,17.8618,45.1763,0.46,2.65143,2004-02-29 23:15:32.086328
37.0,20.9096,40.3314,195.04,2.69964,2004-02-28 20:28:22.788182
54.0,14.4906,47.7013,655.04,2.62796,2004-02-28 08:02:17.812713
22.0,24.6042,30.2884,566.72,2.73696,2004-02-28 12:09:18.127226
22.0,25.153,32.5102,187.68,2.7244,2004-03-01 09:32:03.160648
47.0,16.4702,45.9997,0.46,2.63964,2004-02-29 04:38:53.888786
26.0,16.9112,41.9818,566.72,2.65143,2004-02-28 07:24:46.627235
23.0,22.7912,34.2229,264.96,2.71196,2004-02-28 17:19:49.871612
46.0,24.0456,33.0009,507.84,2.53812,2004-02-28 13:50:48.253853
30.0,17.5188,43.4524,86.48,2.66332,2004-02-29 01:10:49.133687
44.0,15.8038,47.31,625.6,2.62796,2004-02-29 07:56:54.129584
25.0,22.4678,33.6302,1258.56,2.69964,2004-02-29 09:20:19.494173
14.0,22.36,34.9875,323.84,2.69964,2004-03-02 09:28:22.238564
16.0,21.0272,39.7557,1847.36,2.62796,2004-02-29 11:05:19.955213
17.0,21.6544,38.0529,97.52,2.57108,2004-03-01 07:20:52.318981
34.0,20.2138,30.8901,60.72,2.65143,2004-03-02 21:58:55.674109
18.0,23.193,33.6302,478.4,2.54901,2004-02-28 13:21:47.616024
47.0,19.959,29.1869,655.04,2.65143,2004-03-02 23:26:56.688199
38.0,18.93,41.9818,187.68,2.61639,2004-03-01 23:43:22.723806
41.0,18.4106,41.0404,45.08,2.66332,2004-02-29 00:05:50.314096
31.0,21.0468,31.208,150.88,2.67532,2004-03-02 21:00:24.935943
41.0,25.4568,26.3197,655.04,2.71196,2004-03-02 15:05:07.623784
14.0,16.4016,46.0655,0.46,2.66332,2004-02-29 04:54:49.725653
36.0,22.6932,38.5311,861.12,2.69964,2004-02-29 13:56:23.429183
26.0,19.763,41.0741,114.08,2.68742,2004-02-28 21:20:18.740460
16.0,23.3694,34.536,1847.36,2.67532,2004-02-28 15:02:48.315847
46.0,21.282,35.8185,426.88,2.51661,2004-02-28 10:57:17.557211
45.0,16.7054,47.5709,0.92,2.63964,2004-03-01 02:12:01.520270
37.0,25.0452,33.7,802.24,2.69964,2004-03-02 08:33:37.100994
47.0,18.5184,42.2835,0.46,2.67532,2004-02-28 22:13:52.671731
47.0,22.3306,27.7578,655.04,2.67532,2004-03-02 19:13:26.962974
45.0,18.93,43.3858,90.16,2.66332,2004-02-29 18:16:56.701577
44.0,17.7834,39.4842,1199.68,2.66332,2004-02-28 08:16:47.581403
32.0,21.8112,37.9161,655.04,2.68742,2004-02-29 13:07:20.086674
26.0,26.4172,27.5426,1847.36,2.76242,2004-02-28 10:23:47.638624
33.0,17.607,45.3413,93.84,2.65143,2004-03-01 04:50:25.533292
34.0,19.5866,42.5178,158.24,2.65143,2004-03-01 07:19:58.426303
